time,user_rawx,pred_rawx,usr_rawy,pred_rawy
25.0371,-0.422712,-0.426177,-0.0102847,-0.00188672
25.0462,-0.422712,-0.426277,-0.0102847,-0.0031145
25.0563,-0.422712,-0.426197,-0.0102847,-0.00268775
25.0664,-0.422712,-0.426034,-0.0102847,-0.00249276
25.0766,-0.422712,-0.426216,-0.0102847,-0.00324687
25.0867,-0.422712,-0.425986,-0.0102847,-0.00289308
25.0968,-0.422712,-0.425799,-0.0102847,-0.00261184
25.1069,-0.422712,-0.425991,-0.0102847,-0.00335469
25.117,-0.422712,-0.425767,-0.0102847,-0.00299131
25.1271,-0.422712,-0.425799,-0.0102847,-0.00330277
25.1373,-0.422712,-0.425638,-0.0102847,-0.00313755
25.1474,-0.422712,-0.425762,-0.0102847,-0.00363623
25.1575,-0.422712,-0.4257,-0.0102847,-0.00372487
25.1676,-0.422712,-0.425526,-0.0102847,-0.00351204
25.1777,-0.422712,-0.425742,-0.0102847,-0.00424238
25.1879,-0.422712,-0.425493,-0.0102847,-0.00391124
25.198,-0.422712,-0.425292,-0.0102847,-0.00365062
25.2081,-0.422712,-0.425518,-0.0102847,-0.00437274
25.2172,-0.422712,-0.425274,-0.0102847,-0.0040349
25.2273,-0.422712,-0.425318,-0.0102847,-0.00434444
25.2375,-0.422712,-0.425147,-0.0102847,-0.00420098
25.2476,-0.422712,-0.42529,-0.0102847,-0.00468872
25.2577,-0.422712,-0.425228,-0.0102847,-0.0047869
25.2678,-0.422712,-0.425042,-0.0412305,-0.0417115
25.2779,-0.422712,-0.425108,-0.0515458,-0.055487
25.288,-0.422712,-0.424568,-0.0618305,-0.0674211
25.2981,-0.443342,-0.44127,-0.0927763,-0.105185
25.3082,-0.443342,-0.441644,-0.123692,-0.140924
25.3184,-0.443342,-0.440817,-0.134007,-0.150508
25.3285,-0.453627,-0.449229,-0.154637,-0.174526
25.3386,-0.453627,-0.448022,-0.164953,-0.184225
25.3487,-0.453627,-0.446465,-0.185553,-0.203464
25.3588,-0.453627,-0.446527,-0.195868,-0.213329
25.3689,-0.453627,-0.445284,-0.195868,-0.211659
25.3791,-0.453627,-0.44438,-0.195868,-0.209045
25.3892,-0.453627,-0.444327,-0.206183,-0.218686
25.3993,-0.453627,-0.444311,-0.206183,-0.216928
25.4094,-0.453627,-0.444232,-0.206183,-0.216041
25.4195,-0.453627,-0.444496,-0.206183,-0.216212
25.4297,-0.453627,-0.4445,-0.206183,-0.21517
25.4398,-0.453627,-0.444898,-0.206183,-0.215038
25.4499,-0.453627,-0.445072,-0.206183,-0.215433
25.46,-0.453627,-0.445066,-0.206183,-0.214929
25.4701,-0.453627,-0.445559,-0.206183,-0.21564
25.4701,-0.453627,-0.445431,-0.206183,-0.215435
25.4802,-0.453627,-0.445349,-0.206183,-0.215279
25.4904,-0.453627,-0.445796,-0.206183,-0.215907
25.5005,-0.453627,-0.445624,-0.206183,-0.215646
25.5106,-0.453627,-0.445809,-0.195868,-0.204437
25.5207,-0.453627,-0.445939,-0.195868,-0.204283
25.5308,-0.453627,-0.445931,-0.195868,-0.204264
25.5409,-0.453627,-0.44628,-0.195868,-0.204241
25.5511,-0.453627,-0.446383,-0.195868,-0.20501
25.5612,-0.453627,-0.44628,-0.185553,-0.193971
25.5713,-0.453627,-0.446747,-0.185553,-0.194069
25.5814,-0.453627,-0.446584,-0.164953,-0.170905
25.5915,-0.453627,-0.446619,-0.154637,-0.157931
25.6016,-0.453627,-0.447357,-0.154637,-0.15918
25.6118,-0.453627,-0.447382,-0.123692,-0.122882
25.6219,-0.453627,-0.448023,-0.113376,-0.111176
25.632,-0.453627,-0.448567,-0.0927763,-0.0896525
25.6421,-0.453627,-0.448951,-0.082461,-0.0759979
25.6522,-0.453627,-0.449805,-0.082461,-0.0790012
25.6624,-0.453627,-0.450245,-0.0618305,-0.0570918
25.6725,-0.443342,-0.442009,-0.0515458,-0.0453218
25.6826,-0.422712,-0.424995,-0.0412305,-0.0368824
25.6927,-0.422712,-0.424203,-0.0412305,-0.0362836
25.7028,-0.422712,-0.423623,-0.0206,-0.01291
25.7129,-0.412397,-0.414999,-0.0102847,-0.00270289
25.7231,-0.412397,-0.416037,-0.0102847,-0.00341003
25.7332,-0.412397,-0.416797,-0.0102847,-0.0041427
25.7433,-0.412397,-0.416537,0,0.00679613
25.7534,-0.391766,-0.399308,0,0.00430417
25.7635,-0.391766,-0.398647,0,0.0042172
25.7737,-0.391766,-0.39844,0,0.00356056
25.7838,-0.391766,-0.397317,0,0.00276751
25.7939,-0.381481,-0.388405,0,0.00234289
25.804,-0.381481,-0.389203,0,0.00224735
25.8141,-0.381481,-0.387983,0,0.00219908
25.8232,-0.360851,-0.368998,0,0.00218202
25.8333,-0.350536,-0.3585,0,0.0024795
25.8435,-0.350536,-0.358515,0,0.0023752
25.8536,-0.329936,-0.337217,0,0.00249905
25.8637,-0.329936,-0.337045,0,0.00277752
25.8738,-0.329936,-0.338736,0,0.00247283
25.8839,-0.309305,-0.316978,0,0.00285096
25.894,-0.309305,-0.317337,0,0.00314617
25.9042,-0.309305,-0.318801,0,0.00285423
25.9143,-0.309305,-0.316371,0,0.00336787
25.9244,-0.309305,-0.318241,0,0.00306457
25.9345,-0.309305,-0.318743,0,0.00315338
25.9446,-0.309305,-0.317458,0,0.00340989
25.9547,-0.309305,-0.318152,0,0.00310607
25.9649,-0.309305,-0.317116,0,0.00339145
25.975,-0.309305,-0.316242,0,0.00360284
25.9851,-0.309305,-0.316251,0,0.00325189
25.9942,-0.309305,-0.315386,0,0.00346997
26.0043,-0.309305,-0.315115,0,0.00331072
26.0145,-0.309305,-0.314475,0,0.00337186
26.0246,-0.309305,-0.314434,0,0.00310921
26.0347,-0.309305,-0.314058,0,0.00303241
26.0448,-0.309305,-0.313466,0,0.00308788
26.0549,-0.309305,-0.313699,0,0.0026848
26.065,-0.309305,-0.313022,0,0.00278628
26.0752,-0.309305,-0.312435,0,0.00283804
26.0853,-0.309305,-0.312732,0,0.00241592
26.0954,-0.309305,-0.312104,0,0.00250028
26.1055,-0.309305,-0.311843,0,0.00236686
26.1156,-0.309305,-0.311979,0,0.00207264
26.1257,-0.309305,-0.311768,0,0.00194224
26.1359,-0.309305,-0.311319,0,0.00193198
26.146,-0.309305,-0.311705,0,0.0015335
26.1561,-0.309305,-0.311146,0,0.00157664
26.1652,-0.309305,-0.310668,0,0.00157968
26.1753,-0.309305,-0.311087,0,0.00117965
26.1855,-0.309305,-0.310549,0,0.00122171
26.1956,-0.309305,-0.31038,0,0.00107552
26.2057,-0.309305,-0.310608,0,0.000802248
26.2158,-0.309305,-0.310476,0,0.00067065
26.2259,-0.309305,-0.310095,0,0.000641831
26.236,-0.309305,-0.310559,0,0.000291362
26.2461,-0.309305,-0.310057,0,0.000314546
26.2562,-0.309305,-0.30963,0,0.000303521
26.2664,-0.329936,-0.33012,0,-4.25418e-05
26.2765,-0.360851,-0.359238,0,-3.45221e-05
26.2866,-0.381481,-0.378792,0,-0.000226141
26.2967,-0.391766,-0.389699,0,-0.000540137
26.3068,-0.412397,-0.408076,0,-0.000723327
26.317,-0.453627,-0.441062,0,-0.000887897
26.3271,-0.484573,-0.466025,0,-0.00154819
26.3372,-0.525803,-0.497674,0,-0.00209561
26.3473,-0.556719,-0.521731,0,-0.0029412
26.3574,-0.59798,-0.551053,0,-0.00424787
26.3675,-0.61858,-0.567096,0,-0.00562916
26.3777,-0.649525,-0.588797,0.0206305,0.0177945
26.3878,-0.659841,-0.599188,0.041261,0.0418591
26.3979,-0.680441,-0.614657,0.0515763,0.0535126
26.408,-0.701071,-0.630462,0.0721763,0.0788278
26.4181,-0.701071,-0.636576,0.0721763,0.0771475
26.4282,-0.701071,-0.64141,0.0824915,0.0862998
26.4384,-0.711386,-0.651859,0.0928068,0.0978668
26.4485,-0.711386,-0.656513,0.123722,0.13404
26.4586,-0.711386,-0.661174,0.144353,0.159103
26.4687,-0.711386,-0.666053,0.175268,0.198301
26.4788,-0.711386,-0.669819,0.175268,0.197582
26.489,-0.711386,-0.673365,0.185583,0.208413
26.4991,-0.711386,-0.676738,0.185583,0.20571
26.5092,-0.711386,-0.679927,0.216529,0.24107
26.5193,-0.711386,-0.682339,0.216529,0.238939
26.5294,-0.711386,-0.684539,0.226814,0.250564
26.5396,-0.711386,-0.686894,0.226814,0.249656
26.5497,-0.711386,-0.688564,0.247444,0.273085
26.5598,-0.711386,-0.690216,0.247444,0.270759
26.5699,-0.711386,-0.691526,0.257759,0.282798
26.58,-0.711386,-0.692947,0.257759,0.281175
26.5901,-0.711386,-0.694085,0.288675,0.316895
26.5901,-0.701071,-0.689943,0.29899,0.327697
26.6003,-0.701071,-0.690227,0.29899,0.326549
26.6104,-0.701071,-0.690154,0.29899,0.32524
26.6205,-0.701071,-0.689996,0.31962,0.346923
26.6306,-0.701071,-0.69064,0.31962,0.343267
26.6407,-0.701071,-0.690897,0.329936,0.354045
26.6508,-0.680441,-0.68121,0.329936,0.353169
26.661,-0.680441,-0.680206,0.34022,0.361818
26.6711,-0.680441,-0.679234,0.34022,0.359989
26.6802,-0.680441,-0.678437,0.360851,0.381262
26.6903,-0.680441,-0.678416,0.360851,0.379725
26.7005,-0.659841,-0.668195,0.371166,0.389391
26.7106,-0.659841,-0.666507,0.391766,0.409672
26.7207,-0.649525,-0.659972,0.391766,0.407987
26.7308,-0.649525,-0.657514,0.391766,0.405468
26.741,-0.628895,-0.646181,0.402081,0.415518
26.7511,-0.628895,-0.643873,0.422712,0.432301
26.7602,-0.61858,-0.636554,0.422712,0.430897
26.7703,-0.59798,-0.622924,0.433027,0.440043
26.7804,-0.587664,-0.614153,0.433027,0.438513
26.7906,-0.567034,-0.599552,0.443342,0.445367
26.8007,-0.536119,-0.575639,0.463942,0.462525
26.8108,-0.505173,-0.551213,0.474258,0.470273
26.8209,-0.474258,-0.524526,0.474258,0.468491
26.831,-0.422712,-0.478456,0.494888,0.485076
26.8411,-0.412397,-0.465055,0.494888,0.483114
26.8513,-0.381481,-0.43576,0.505173,0.489684
26.8614,-0.350536,-0.403422,0.505173,0.4898
26.8715,-0.278359,-0.332261,0.505173,0.488446
26.8816,-0.268075,-0.317836,0.515488,0.496225
26.8917,-0.237129,-0.282392,0.515488,0.497279
26.9019,-0.216529,-0.257812,0.536119,0.513221
26.912,-0.206214,-0.247708,0.536119,0.515909
26.9221,-0.164983,-0.202546,0.536119,0.516993
26.9312,-0.154668,-0.187072,0.536119,0.519002
26.9413,-0.134037,-0.164866,0.536119,0.52003
26.9514,-0.123722,-0.149447,0.536119,0.520757
26.9616,-0.103122,-0.125051,0.536119,0.522716
26.9717,-0.103122,-0.125372,0.536119,0.523804
26.9818,-0.103122,-0.124159,0.536119,0.525317
26.9919,-0.103122,-0.124466,0.536119,0.526589
27.002,-0.103122,-0.124917,0.515488,0.512478
27.0121,-0.0928068,-0.112697,0.515488,0.512551
27.0223,-0.0928068,-0.110351,0.515488,0.51296
27.0324,-0.0721763,-0.0851673,0.515488,0.512869
27.0425,-0.0721763,-0.0821982,0.515488,0.514057
27.0526,-0.061861,-0.068713,0.515488,0.515133
27.0627,-0.041261,-0.0423195,0.515488,0.515125
27.0729,-0.0103153,-0.00294404,0.515488,0.515659
27.083,-0,0.00975134,0.515488,0.515461
27.0931,-0,0.0115573,0.536119,0.530391
27.1022,-0,0.00988868,0.536119,0.531225
27.1123,-0,0.00745597,0.536119,0.531568
27.1224,-0,0.00516809,0.536119,0.532451
27.1326,-0,0.00380558,0.536119,0.532105
27.1427,-0,0.00344381,0.546434,0.538979
27.1528,-0,0.00384497,0.546434,0.54009
27.1629,-0,0.00340163,0.546434,0.540325
27.173,-0,0.00407127,0.546434,0.54114
27.1832,-0,0.00427282,0.546434,0.541171
27.1933,-0,0.0039121,0.546434,0.541319
27.2034,-0,0.00401621,0.546434,0.541878
27.2135,-0,0.00441687,0.546434,0.541914
27.2236,-0,0.00376724,0.567034,0.556839
27.2337,-0,0.00452512,0.587664,0.571932
27.2439,-0,0.00540564,0.61858,0.593479
27.254,-0,0.00553154,0.63921,0.609577
27.2641,-0,0.00696535,0.670125,0.630234
27.2732,-0,0.00832484,0.690756,0.645132
27.2833,-0,0.0092885,0.721702,0.664751
27.2935,-0,0.0110877,0.762932,0.688722
27.3036,-0,0.0137782,0.824793,0.720273
27.3137,-0,0.0163719,0.855708,0.740131
27.3238,-0,0.0204489,0.886654,0.759362
27.3339,-0,0.0247296,0.896939,0.771496
27.344,-0,0.027642,0.91757,0.785123
27.3541,0.0412305,0.0925307,0.927885,0.795614
27.3642,0.0412305,0.0985303,0.9382,0.805054
27.3744,0.0412305,0.102035,0.9382,0.811463
27.3845,0.0412305,0.107965,0.9382,0.817299
27.3946,0.0412305,0.107843,0.9382,0.822244
27.4047,0.0412305,0.105955,0.9382,0.827054
27.4148,0.0412305,0.109766,0.9382,0.831354
27.425,0.0412305,0.109453,0.9382,0.835382
27.4351,0.0412305,0.110063,0.9382,0.83911
27.4452,0.0412305,0.111071,0.9382,0.84248
27.4553,0.0412305,0.111323,0.9382,0.845568
27.4654,0.0412305,0.11062,0.9382,0.84849
27.4755,0.0412305,0.110292,0.9382,0.851165
27.4857,0.0412305,0.110149,0.9382,0.853633
27.4958,0.0412305,0.108622,0.9382,0.85603
27.5059,0.0412305,0.108351,0.9382,0.858189
27.516,0.0412305,0.107857,0.9382,0.860232
27.5261,0.0412305,0.105964,0.9382,0.862248
27.5362,0.0412305,0.105411,0.9382,0.864085
27.5464,0.0412305,0.104309,0.9382,0.865843
27.5565,0.0412305,0.10244,0.9382,0.867594
27.5666,0.0412305,0.101134,0.9382,0.869232
27.5767,0.0412305,0.100162,0.9382,0.87078
27.5868,0.0412305,0.0979279,0.9382,0.872357
27.597,0.0412305,0.0970782,0.9382,0.873777
27.6071,0.0412305,0.096098,0.9382,0.875155
27.6172,0.0412305,0.0937999,0.927885,0.874535
27.6273,0.0412305,0.0925652,0.91757,0.87338
27.6374,0.0515458,0.109664,0.886654,0.867377
27.6475,0.082461,0.165357,0.866024,0.86166
27.6577,0.103092,0.199132,0.814478,0.845743
27.6678,0.103092,0.193108,0.721702,0.808298
27.6779,0.123692,0.219814,0.690756,0.784203
27.688,0.123692,0.205317,0.649525,0.751048
27.6981,0.154637,0.241727,0.577349,0.690815
27.7082,0.164953,0.246117,0.515488,0.627512
27.7184,0.164953,0.229535,0.402081,0.495891
27.7285,0.164953,0.218084,0.360851,0.423039
27.7386,0.164953,0.209161,0.31962,0.358558
27.7487,0.164953,0.19869,0.216529,0.195536
27.7588,0.164953,0.19766,0.175268,0.129031
27.769,0.164953,0.196521,0.113407,0.0328302
27.7791,0.154637,0.180076,0.0721763,-0.038165
27.7892,0.134007,0.148783,0.041261,-0.0725872
27.7993,0.103092,0.100251,0,-0.124356
27.8094,0.082461,0.0670622,0,-0.108083
27.8195,0.0412305,0.00268817,0,-0.0845175
27.8297,0.0206,-0.0277636,0,-0.0686825
27.8398,-0,-0.0541692,0,-0.04967
27.8499,-0,-0.0490756,0,-0.035407
27.86,-0,-0.0409447,0,-0.0280711
27.8701,-0,-0.0321142,0,-0.0206586
27.8792,-0,-0.0265736,0,-0.0160954
27.8893,-0,-0.0204247,0,-0.0134818
27.8995,-0,-0.0178013,0,-0.0115294
27.9096,-0,-0.0157414,0,-0.00897621
27.9197,-0,-0.0141291,0,-0.00808209
27.9298,-0,-0.0129635,0,-0.00705046
27.9399,-0,-0.0123293,0,-0.00570829
27.9501,-0,-0.0114492,0,-0.0050679
27.9501,-0,-0.0103851,0,-0.00494111
27.9602,-0,-0.0102065,0,-0.00381318
27.9703,-0,-0.00918598,0,-0.00406364
27.9804,-0,-0.0082472,0,-0.0042719
27.9905,-0,-0.00820051,0,-0.00339116
28.0006,-0,-0.00729041,0,-0.00382786
28.0108,-0,-0.00695349,0,-0.00353291
28.0209,-0,-0.00648349,0,-0.00351456
28.031,-0,-0.0058288,0,-0.00383796
28.0411,-0,-0.00571662,0,-0.00335272
28.0512,-0,-0.00531748,0,-0.00341576
28.0614,-0,-0.00469312,0,-0.00387089
28.0715,-0,-0.00481042,0,-0.00315752
28.0816,-0,-0.00414166,0,-0.00379365
28.0917,-0,-0.00350547,0,-0.00431893
28.1018,-0,-0.0036369,0,-0.00363874
28.1119,-0,-0.00297951,0,-0.00429214
28.122,-0,-0.00280765,0,-0.00414518
28.1322,-0,-0.00250743,0,-0.00424891
28.1423,-0,-0.00203102,0,-0.0046865
28.1524,-0,-0.00201113,0,-0.00426846
28.1625,-0,-0.0017383,0,-0.00439985
28.1726,-0,-0.00125759,0,-0.00492859
28.1827,-0,-0.00141741,0,-0.00422927
28.1929,-0,-0.000888715,0,-0.00492584
28.203,-0,-0.000375686,0,-0.00550723
28.2131,-0,-0.000527819,0,-0.00482402
28.2222,-0,9.18413e-06,0,-0.0055261
28.2323,-0,0.000293021,0,-0.00573518
28.2424,-0,0.00029595,0,-0.00531488
28.2526,-0,0.000519394,0,-0.00545791
28.2627,-0,0.000929239,0,-0.00600972
28.2728,-0,0.000779015,0,-0.00529649
28.2829,-0,0.00123014,0,-0.00601785
28.293,-0,0.00167525,0,-0.00662402
28.3032,-0,0.00153852,0,-0.00592634
28.3133,-0,0.00200338,0,-0.00665368
28.3234,-0,0.00224893,0,-0.00687383
28.3335,-0,0.00225554,0,-0.00644743
28.3436,-0,0.00244701,0,-0.00659707
28.3537,-0,0.00280124,0,-0.00716601
28.3639,0.0412305,0.0682693,0,-0.00643838
28.374,0.0412305,0.0688685,0,-0.00880106
28.3841,0.0515458,0.0841415,0,-0.0108769
28.3932,0.103092,0.16548,0,-0.0117437
28.4033,0.123692,0.192284,0,-0.0157214
28.4135,0.154637,0.232279,0,-0.0187202
28.4236,0.164953,0.247005,0,-0.0223302
28.4337,0.195868,0.280501,0,-0.0247763
28.4438,0.216498,0.301201,0,-0.0273827
28.4539,0.226783,0.308059,0,-0.0299005
28.464,0.257729,0.33997,0,-0.0306029
28.4741,0.257729,0.333672,0,-0.0324139
28.4843,0.278329,0.35052,0,-0.0335948
28.4944,0.288644,0.35837,0,-0.0331546
28.5045,0.288644,0.35062,0,-0.0339046
28.5146,0.288644,0.344798,0,-0.0335207
28.5247,0.309275,0.365079,0,-0.0331772
28.5348,0.31959,0.370784,0,-0.0331244
28.545,0.34019,0.390532,0,-0.0321793
28.5551,0.350505,0.399158,0,-0.0317207
28.5652,0.350505,0.394882,0,-0.031648
28.5753,0.371136,0.412629,0,-0.0303093
28.5854,0.391736,0.430345,0,-0.030289
28.5955,0.402051,0.435875,0,-0.0301266
28.6057,0.422681,0.453403,0,-0.0286788
28.6158,0.432997,0.460217,0.0103153,-0.0145883
28.6259,0.432997,0.455931,0.0206305,0.000165688
28.636,0.453597,0.472433,0.041261,0.0278721
28.6461,0.484542,0.496791,0.0824915,0.0836132
28.6563,0.515458,0.519589,0.0928068,0.0963287
28.6664,0.525773,0.527632,0.123722,0.134186
28.6765,0.525773,0.526328,0.154668,0.173138
28.6866,0.546403,0.539682,0.185583,0.205167
28.6967,0.546403,0.537393,0.195898,0.213117
28.7068,0.556688,0.542957,0.226814,0.247736
28.717,0.577319,0.558129,0.247444,0.265914
28.7271,0.577319,0.557494,0.257759,0.273458
28.7372,0.577319,0.55759,0.268075,0.282225
28.7473,0.587634,0.566609,0.288675,0.303347
28.7574,0.587634,0.566226,0.29899,0.311016
28.7675,0.587634,0.566917,0.29899,0.30919
28.7777,0.587634,0.56867,0.31962,0.332072
28.7878,0.577319,0.561404,0.329936,0.341428
28.7979,0.577319,0.561827,0.34022,0.350379
28.808,0.556688,0.547553,0.360851,0.373851
28.8181,0.556688,0.546957,0.371166,0.382708
28.8283,0.556688,0.547902,0.391766,0.402202
28.8384,0.525773,0.523856,0.402081,0.412398
28.8485,0.515458,0.515572,0.422712,0.430419
28.8586,0.515458,0.516762,0.433027,0.438551
28.8687,0.494858,0.498374,0.443342,0.445977
28.8788,0.484542,0.491094,0.463942,0.463613
28.889,0.463912,0.475045,0.474258,0.470866
28.8991,0.463912,0.474302,0.505173,0.495415
28.9082,0.453597,0.467492,0.515488,0.504596
28.9183,0.432997,0.450234,0.536119,0.519562
28.9284,0.402051,0.422258,0.546434,0.527532
28.9386,0.402051,0.424142,0.567034,0.542736
28.9487,0.371136,0.394291,0.577349,0.549924
28.9588,0.371136,0.396675,0.608295,0.572718
28.9689,0.309275,0.334895,0.61858,0.581305
28.979,0.288644,0.312826,0.63921,0.596569
28.9891,0.278329,0.305619,0.649525,0.60587
28.9993,0.278329,0.308801,0.649525,0.608284
29.0094,0.247414,0.276081,0.649525,0.609543
29.0195,0.247414,0.283532,0.670125,0.625136
29.0296,0.226783,0.260294,0.670125,0.62697
29.0397,0.216498,0.24954,0.680441,0.636624
29.0499,0.216498,0.25299,0.680441,0.640608
29.06,0.185553,0.214382,0.680441,0.642727
29.0701,0.185553,0.213822,0.690756,0.652239
29.0792,0.164953,0.189849,0.711386,0.667331
29.0893,0.154637,0.173763,0.711386,0.671032
29.0994,0.154637,0.176622,0.711386,0.675772
29.1096,0.134007,0.14899,0.721702,0.684566
29.1197,0.103092,0.103979,0.721702,0.687798
29.1298,0.123692,0.136755,0.721702,0.691063
29.1399,0.103092,0.106235,0.742302,0.705111
29.15,0.082461,0.0756251,0.742302,0.708766
29.1601,0.0721458,0.0654004,0.752617,0.717088
29.1601,0.0721458,0.0645342,0.752617,0.721767
29.1703,0.0515458,0.0324751,0.752617,0.724271
29.1804,0.0412305,0.0215268,0.752617,0.726877
29.1905,0.0412305,0.0229026,0.752617,0.729756
29.2006,0.0412305,0.0239606,0.752617,0.731455
29.2107,0.0412305,0.026541,0.752617,0.733862
29.2208,0.0412305,0.0300525,0.762932,0.740188
29.231,0.0412305,0.0307647,0.762932,0.742807
29.2411,0.0515458,0.0479101,0.762932,0.744904
29.2502,0.0515458,0.0483966,0.752617,0.742365
29.2603,0.0515458,0.0483291,0.752617,0.743429
29.2704,0.0412305,0.032459,0.752617,0.744074
29.2806,0.0412305,0.0313539,0.762932,0.749297
29.2907,0.0412305,0.0310163,0.752617,0.746716
29.3008,0.0412305,0.0309626,0.762932,0.751859
29.3109,0.0515458,0.0479572,0.762932,0.753305
29.321,0.0515458,0.0491672,0.762932,0.75414
29.3311,0.0515458,0.0485028,0.762932,0.755194
29.3413,0.0515458,0.0496858,0.762932,0.756303
29.3514,0.0515458,0.0485029,0.783532,0.764976
29.3615,0.0515458,0.047252,0.783532,0.767056
29.3716,0.0515458,0.0477332,0.783532,0.768744
29.3817,0.0412305,0.0303898,0.783532,0.770343
29.3919,0.0515458,0.0468218,0.762932,0.762954
29.402,0.103092,0.129235,0.762932,0.762694
29.4121,0.103092,0.127907,0.752617,0.758306
29.4222,0.134007,0.174828,0.742302,0.752633
29.4323,0.154637,0.206401,0.742302,0.751488
29.4424,0.164953,0.212713,0.721702,0.740674
29.4525,0.164953,0.207336,0.721702,0.737702
29.4626,0.185553,0.233271,0.711386,0.731244
29.4728,0.195868,0.23869,0.690756,0.717514
29.4829,0.216498,0.263189,0.680441,0.708942
29.493,0.226783,0.272667,0.670125,0.699162
29.5031,0.257729,0.30835,0.649525,0.682369
29.5132,0.257729,0.302877,0.608295,0.65282
29.5234,0.278329,0.32239,0.577349,0.6248
29.5335,0.278329,0.315802,0.546434,0.59417
29.5436,0.278329,0.307851,0.494888,0.545229
29.5537,0.278329,0.300889,0.463942,0.51092
29.5638,0.278329,0.295095,0.433027,0.476417
29.574,0.278329,0.288724,0.391766,0.43
29.5841,0.278329,0.285795,0.329936,0.360495
29.5942,0.257729,0.256548,0.29899,0.322593
29.6043,0.257729,0.254724,0.288675,0.309469
