time,user_rawx,pred_rawx,usr_rawy,pred_rawy
8.01926,-0.0366816,-0.0347267,0.0138915,0.0162139
8.02026,-0.0368324,-0.0348863,0.0135299,0.0158451
8.02126,-0.0369781,-0.0350456,0.0131499,0.0154577
8.02226,-0.0371208,-0.0352121,0.0127564,0.0150709
8.02326,-0.0372619,-0.0353808,0.0123559,0.014689
8.02426,-0.0374025,-0.0355525,0.0119539,0.0143056
8.02526,-0.0375448,-0.0357282,0.0115501,0.0139236
8.02626,-0.03769,-0.035904,0.0111474,0.013552
8.02726,-0.0378388,-0.0360823,0.0107465,0.013176
8.02826,-0.0379915,-0.0362647,0.0103424,0.0127751
8.02926,-0.0381472,-0.0364384,0.00993293,0.0123621
8.03026,-0.0383045,-0.0365937,0.00952076,0.0119546
8.03126,-0.0384626,-0.0367307,0.00910959,0.0115449
8.03226,-0.038619,-0.0368504,0.00869648,0.0111288
8.03326,-0.0387723,-0.03696,0.0082817,0.0107209
8.03426,-0.0389217,-0.0370614,0.00786538,0.0103157
8.03526,-0.0390664,-0.0371542,0.00744339,0.00989232
8.03626,-0.0392069,-0.0372522,0.00701787,0.00945665
8.03726,-0.0393442,-0.0373701,0.00658838,0.00902243
8.03826,-0.0394804,-0.0374999,0.00615688,0.00859371
8.03926,-0.0396139,-0.0376306,0.00572243,0.00816176
8.04026,-0.0397447,-0.0377585,0.00528034,0.00771396
8.04126,-0.0398711,-0.0378857,0.00482973,0.00725607
8.04226,-0.0399956,-0.0380108,0.0043732,0.00679118
8.04326,-0.04012,-0.0381314,0.0039085,0.00631233
8.04426,-0.0402429,-0.0382627,0.00343543,0.00582848
8.04526,-0.040366,-0.0384137,0.00295308,0.00533647
8.04626,-0.0404856,-0.0385555,0.00245308,0.00481803
8.04726,-0.0406021,-0.0386715,0.00193639,0.00427517
8.04826,-0.0407176,-0.0387832,0.0014021,0.00371013
8.04926,-0.0408329,-0.0389141,0.000850428,0.00312997
8.05026,-0.0409519,-0.0390937,0.000285312,0.00255244
8.05126,-0.0410779,-0.0393022,-0.00029195,0.00197467
8.05226,-0.0412089,-0.0395007,-0.000879017,0.00138678
8.05326,-0.0413446,-0.0397001,-0.00147696,0.000784991
8.05426,-0.0414847,-0.0398927,-0.00208886,0.000164552
8.05526,-0.0416265,-0.0400519,-0.0027181,-0.000476664
8.05626,-0.04177,-0.040196,-0.00336415,-0.00114044
8.05726,-0.0419157,-0.0403502,-0.0040251,-0.00182766
8.05826,-0.0420639,-0.040514,-0.00470289,-0.00253209
8.05926,-0.0422144,-0.0406851,-0.00539974,-0.00324557
8.06026,-0.0423671,-0.0408621,-0.00611723,-0.00397995
8.06126,-0.0425229,-0.0410434,-0.00685968,-0.00475732
8.06226,-0.0426825,-0.0412316,-0.00762883,-0.00556983
8.06326,-0.0428473,-0.0414322,-0.00842134,-0.0063995
8.06426,-0.043018,-0.0416484,-0.00924073,-0.0072507
8.06526,-0.0431951,-0.0418767,-0.0100869,-0.00812706
8.06626,-0.0433798,-0.0421138,-0.0109605,-0.00902917
8.06726,-0.0435728,-0.042358,-0.0118593,-0.00995458
8.06826,-0.0437752,-0.0426123,-0.0127783,-0.0108928
8.06926,-0.0439876,-0.0428799,-0.0137158,-0.0118416
8.07026,-0.0442099,-0.0431532,-0.0146725,-0.0128087
8.07126,-0.0444416,-0.0434252,-0.0156543,-0.0138042
8.07226,-0.0446818,-0.0436963,-0.0166617,-0.014836
8.07326,-0.0449309,-0.0439639,-0.0176967,-0.0159088
8.07426,-0.0451871,-0.044227,-0.0187589,-0.0170091
8.07526,-0.0454501,-0.0444891,-0.0198427,-0.0181136
8.07626,-0.0457183,-0.0447483,-0.0209452,-0.019224
8.07726,-0.0459896,-0.0449944,-0.0220666,-0.020349
8.07826,-0.0462626,-0.0452236,-0.0232037,-0.0214835
8.07926,-0.0465343,-0.0454356,-0.0243548,-0.0226323
8.08026,-0.0468026,-0.0456301,-0.0255213,-0.0238001
8.08126,-0.0470646,-0.0458048,-0.0267007,-0.0249776
8.08226,-0.047318,-0.0459528,-0.0278921,-0.0261674
8.08326,-0.0475598,-0.046078,-0.0290974,-0.0273787
8.08426,-0.0477881,-0.046186,-0.0303197,-0.0286104
8.08526,-0.0480006,-0.0462756,-0.0315613,-0.0298653
8.08626,-0.0481959,-0.046351,-0.0328256,-0.031155
8.08726,-0.0483747,-0.0464241,-0.0341168,-0.0324798
8.08826,-0.0485381,-0.046509,-0.0354339,-0.0338268
8.08926,-0.0486899,-0.0466104,-0.0367761,-0.0351902
8.09026,-0.0488299,-0.0467187,-0.0381401,-0.0365644
8.09126,-0.0489571,-0.0468356,-0.0395193,-0.0379398
8.09226,-0.0490747,-0.0469435,-0.0409111,-0.0393165
8.09326,-0.0491776,-0.0470055,-0.0423147,-0.040697
8.09426,-0.0492656,-0.0470447,-0.0437301,-0.0420876
8.09526,-0.0493411,-0.0470885,-0.0451588,-0.0435031
8.09626,-0.0494024,-0.0471148,-0.0466046,-0.0449461
8.09726,-0.0494521,-0.0471336,-0.0480657,-0.0464036
8.09826,-0.049489,-0.047158,-0.0495415,-0.047874
8.09926,-0.0495125,-0.0471698,-0.0510339,-0.0493595
8.10026,-0.0495216,-0.0471554,-0.0525402,-0.0508512
8.10126,-0.049514,-0.0471041,-0.0540591,-0.0523515
8.10226,-0.04949,-0.0470347,-0.0555921,-0.0538694
8.10326,-0.0494509,-0.046962,-0.0571415,-0.0554034
8.10426,-0.0493961,-0.0468818,-0.0587089,-0.0569559
8.10526,-0.0493272,-0.0468026,-0.0602967,-0.0585338
8.10626,-0.0492448,-0.0467242,-0.0619034,-0.0601297
8.10726,-0.0491496,-0.0466413,-0.0635242,-0.0617303
8.10826,-0.0490439,-0.0465559,-0.0651569,-0.0633318
8.10926,-0.0489282,-0.0464691,-0.0668012,-0.0649342
8.11026,-0.0488046,-0.0463892,-0.0684572,-0.0665441
8.11126,-0.0486754,-0.0463157,-0.0701265,-0.068172
8.11226,-0.0485406,-0.0462357,-0.0718071,-0.0698132
8.11326,-0.0484017,-0.0461563,-0.073494,-0.0714546
8.11426,-0.0482604,-0.0460778,-0.0751852,-0.0730882
8.11526,-0.0481164,-0.0459889,-0.0768758,-0.0747074
8.11626,-0.0479708,-0.0458998,-0.0785631,-0.0763146
8.11726,-0.0478248,-0.0458111,-0.0802432,-0.0779157
8.11826,-0.0476778,-0.0457114,-0.0819155,-0.0795082
8.11926,-0.0475303,-0.0456069,-0.0835765,-0.0810816
8.12026,-0.0473821,-0.0454937,-0.0852197,-0.0826309
8.12126,-0.0472311,-0.0453584,-0.0868396,-0.0841558
8.12226,-0.0470759,-0.0452018,-0.0884308,-0.0856451
8.12326,-0.0469145,-0.0450216,-0.0899867,-0.087084
8.12426,-0.0467456,-0.0448166,-0.0914998,-0.0884783
8.12526,-0.0465681,-0.0445931,-0.09297,-0.0898386
8.12626,-0.0463804,-0.0443545,-0.0943919,-0.0911565
8.12726,-0.0461814,-0.0441023,-0.0957636,-0.0924299
8.12826,-0.0459697,-0.0438338,-0.097084,-0.0936617
8.12926,-0.0457443,-0.0435457,-0.0983469,-0.0948462
8.13026,-0.045505,-0.0432456,-0.0995528,-0.0959832
8.13126,-0.0452521,-0.042945,-0.100697,-0.0970661
8.13226,-0.0449877,-0.0426476,-0.101781,-0.0980956
8.13326,-0.0447121,-0.0423495,-0.102805,-0.0990839
8.13426,-0.0444257,-0.0420532,-0.103771,-0.100032
8.13526,-0.0441297,-0.0417575,-0.10468,-0.100938
8.13626,-0.0438237,-0.0414479,-0.105532,-0.1018
8.13726,-0.0435088,-0.0411313,-0.10633,-0.102618
8.13826,-0.0431878,-0.0408168,-0.107073,-0.103395
8.13926,-0.0428596,-0.0405036,-0.107769,-0.104136
8.14026,-0.0425269,-0.0402046,-0.108417,-0.104838
8.14126,-0.0421923,-0.0399119,-0.109022,-0.105512
8.14226,-0.0418551,-0.0396014,-0.109588,-0.106163
8.14326,-0.0415148,-0.0392905,-0.110119,-0.106782
8.14426,-0.0411726,-0.0389806,-0.110622,-0.107381
8.14526,-0.0408259,-0.0386377,-0.1111,-0.107968
8.14626,-0.0404737,-0.0382736,-0.111558,-0.108544
8.14726,-0.0401189,-0.0379149,-0.112002,-0.109111
8.14826,-0.0397608,-0.0375594,-0.112438,-0.109672
8.14926,-0.0394011,-0.0372072,-0.112872,-0.110238
8.15026,-0.0390389,-0.0368634,-0.113313,-0.110821
8.15126,-0.0386751,-0.0365261,-0.113766,-0.11142
8.15226,-0.0383131,-0.0361884,-0.114237,-0.112038
8.15326,-0.0379518,-0.0358448,-0.114731,-0.112675
8.15426,-0.0375927,-0.0355226,-0.115247,-0.113326
8.15526,-0.0372388,-0.0352272,-0.115789,-0.11399
8.15626,-0.0368893,-0.0349202,-0.116356,-0.114666
8.15726,-0.0365455,-0.0346145,-0.116951,-0.115362
8.15826,-0.0362104,-0.0343401,-0.117577,-0.11609
8.15926,-0.035886,-0.0340867,-0.118237,-0.11685
8.16026,-0.0355741,-0.0338496,-0.118937,-0.117649
8.16126,-0.0352767,-0.0336349,-0.119678,-0.118489
8.16226,-0.0349951,-0.033437,-0.120465,-0.119369
8.16326,-0.0347294,-0.0332497,-0.121295,-0.120284
8.16426,-0.0344806,-0.0330686,-0.122165,-0.121223
8.16526,-0.0342484,-0.0328898,-0.123074,-0.122181
8.16626,-0.0340332,-0.0327165,-0.124017,-0.123158
8.16726,-0.0338347,-0.0325528,-0.124997,-0.124163
8.16826,-0.0336519,-0.0323916,-0.126014,-0.1252
8.16926,-0.0334834,-0.0322263,-0.127066,-0.126274
8.17026,-0.0333274,-0.0320581,-0.128157,-0.127389
8.17126,-0.0331835,-0.0318893,-0.129288,-0.128542
8.17226,-0.0330507,-0.0317235,-0.130463,-0.129733
8.17326,-0.0329287,-0.0315672,-0.131683,-0.130967
8.17426,-0.0328172,-0.0314242,-0.132945,-0.132235
8.17526,-0.032715,-0.0312875,-0.134245,-0.133523
8.17626,-0.0326209,-0.0311503,-0.135579,-0.134822
8.17726,-0.0325333,-0.0310091,-0.136941,-0.136128
8.17826,-0.0324507,-0.030862,-0.138331,-0.137453
8.17926,-0.0323714,-0.0307097,-0.139751,-0.138808
8.18026,-0.032294,-0.0305531,-0.141204,-0.140196
8.18126,-0.032217,-0.030393,-0.142691,-0.141618
8.18226,-0.0321392,-0.0302298,-0.144209,-0.143064
8.18326,-0.0320592,-0.030064,-0.145753,-0.144513
8.18426,-0.031976,-0.0298962,-0.147313,-0.145954
8.18526,-0.0318889,-0.0297221,-0.148885,-0.147389
8.18626,-0.0317953,-0.0295379,-0.150471,-0.148828
8.18726,-0.0316939,-0.0293459,-0.152075,-0.150281
8.18826,-0.0315837,-0.0291448,-0.153696,-0.151758
8.18926,-0.0314641,-0.0289341,-0.155335,-0.153256
8.19026,-0.0313357,-0.0287183,-0.156981,-0.154742
8.19126,-0.0311963,-0.0285042,-0.158623,-0.156193
8.19226,-0.0310464,-0.0282876,-0.160255,-0.157611
8.19326,-0.0308837,-0.028046,-0.161876,-0.159
8.19426,-0.0307049,-0.0277751,-0.163478,-0.160366
8.19526,-0.0305111,-0.0274897,-0.165061,-0.161725
8.19626,-0.0302997,-0.0271822,-0.166622,-0.163069
8.19726,-0.0300698,-0.0268654,-0.168157,-0.164388
8.19826,-0.029825,-0.026562,-0.169668,-0.165685
8.19937,-0.0295654,-0.0262443,-0.171151,-0.166962
8.20037,-0.02929,-0.025913,-0.172605,-0.16822
8.20137,-0.029005,-0.0255933,-0.174028,-0.169456
8.20237,-0.0287172,-0.0252651,-0.175417,-0.170662
8.20355,-0.0284289,-0.0249172,-0.176777,-0.171851
8.20455,-0.0281389,-0.0245797,-0.178114,-0.173042
8.20555,-0.0278535,-0.0242758,-0.179435,-0.174234
8.20655,-0.0275827,-0.0240042,-0.180737,-0.175423
8.20755,-0.0273239,-0.0237335,-0.182018,-0.176603
8.20855,-0.0270627,-0.0234323,-0.183275,-0.177753
8.20955,-0.0267869,-0.0231099,-0.184502,-0.178857
8.21055,-0.0264903,-0.0227855,-0.185696,-0.179929
8.21155,-0.0261681,-0.0224586,-0.186856,-0.180982
8.21255,-0.0258188,-0.0221274,-0.187976,-0.182004
8.21355,-0.0254424,-0.0217922,-0.189053,-0.182992
8.21455,-0.0250385,-0.0214435,-0.190091,-0.183948
8.21555,-0.0246076,-0.021079,-0.191089,-0.184875
8.21655,-0.0241516,-0.0206907,-0.192045,-0.185788
8.21755,-0.0236708,-0.0202712,-0.192967,-0.186692
8.21855,-0.0231677,-0.0198364,-0.193855,-0.187566
8.21955,-0.0226457,-0.0193961,-0.194708,-0.188408
8.22055,-0.0221076,-0.018947,-0.195529,-0.189239
8.22155,-0.0215572,-0.0184986,-0.196317,-0.190047
8.22255,-0.0209983,-0.0180577,-0.197069,-0.190817
8.22355,-0.020434,-0.0176188,-0.197792,-0.191559
8.22455,-0.0198669,-0.0171823,-0.198482,-0.192276
8.22555,-0.0193008,-0.0167487,-0.19914,-0.192971
8.22655,-0.0187382,-0.0163141,-0.199768,-0.193648
8.22755,-0.0181812,-0.0158849,-0.200364,-0.194292
8.22855,-0.0176328,-0.0154712,-0.200934,-0.194905
8.22955,-0.0170953,-0.0150624,-0.201474,-0.195501
8.23055,-0.0165697,-0.0146526,-0.201985,-0.196073
8.23155,-0.0160581,-0.0142565,-0.202467,-0.196613
8.23255,-0.015562,-0.0138734,-0.202915,-0.197114
8.23355,-0.015082,-0.0134925,-0.203334,-0.19758
8.23455,-0.0146194,-0.0131191,-0.203719,-0.198017
8.23555,-0.0141747,-0.0127571,-0.204068,-0.198416
8.23655,-0.013748,-0.0124056,-0.204374,-0.198766
8.23755,-0.0133404,-0.012065,-0.204634,-0.199056
8.23855,-0.0129518,-0.0117342,-0.204842,-0.199289
8.23955,-0.0125832,-0.0114167,-0.204998,-0.199471
8.24055,-0.0122345,-0.0111164,-0.205102,-0.199612
8.24155,-0.0119054,-0.0108351,-0.205157,-0.19972
8.24255,-0.0115978,-0.0105701,-0.205169,-0.199792
8.24355,-0.0113109,-0.0103142,-0.205135,-0.199824
8.24455,-0.0110442,-0.0100741,-0.205054,-0.199817
8.24555,-0.0107978,-0.00985311,-0.204925,-0.199756
8.24655,-0.0105692,-0.00963032,-0.204744,-0.199623
8.24755,-0.0103573,-0.00940203,-0.204509,-0.19943
8.24855,-0.0101606,-0.0091834,-0.204221,-0.199192
8.24955,-0.00997926,-0.00897797,-0.203884,-0.19891
8.25055,-0.00981264,-0.00878421,-0.203499,-0.198581
8.25155,-0.00965941,-0.00860707,-0.203067,-0.198203
8.25255,-0.00951998,-0.00845787,-0.202587,-0.197782
8.25355,-0.00939581,-0.00833447,-0.202061,-0.197314
8.25455,-0.00928807,-0.00822822,-0.201489,-0.196791
8.25555,-0.00919666,-0.00815321,-0.200873,-0.196211
8.25655,-0.00912304,-0.00811652,-0.200214,-0.195591
8.25755,-0.00906653,-0.00809076,-0.199512,-0.194928
8.25855,-0.00902505,-0.00806212,-0.198762,-0.194208
8.25955,-0.00899952,-0.0080413,-0.197968,-0.193434
8.26055,-0.00898753,-0.00802634,-0.197133,-0.192612
8.26155,-0.00898776,-0.00802035,-0.196259,-0.191755
8.26255,-0.00900081,-0.00802684,-0.195351,-0.190878
8.26355,-0.00902467,-0.00803637,-0.194414,-0.189982
8.26455,-0.00905989,-0.00806432,-0.193457,-0.189066
8.26555,-0.00910723,-0.00812169,-0.192486,-0.188136
8.26655,-0.00916635,-0.00819402,-0.191504,-0.187206
8.26755,-0.00923768,-0.00828271,-0.190517,-0.186277
8.26855,-0.00932127,-0.00838991,-0.189524,-0.185332
8.26955,-0.00941668,-0.00851129,-0.188528,-0.18437
8.27055,-0.00952457,-0.00864675,-0.187531,-0.183402
8.27155,-0.00964481,-0.00879473,-0.186529,-0.182427
8.27255,-0.00977802,-0.00895845,-0.185525,-0.18145
8.27355,-0.00992437,-0.00914147,-0.184518,-0.180466
8.27455,-0.0100835,-0.00934084,-0.183508,-0.179474
8.27555,-0.010256,-0.0095536,-0.182497,-0.178483
8.27655,-0.0104418,-0.00977399,-0.181481,-0.177491
8.27755,-0.0106399,-0.0100013,-0.180462,-0.176501
8.27855,-0.0108497,-0.0102411,-0.179442,-0.175511
8.27955,-0.0110703,-0.010489,-0.17842,-0.174518
8.28055,-0.0113021,-0.0107415,-0.177401,-0.173538
8.28155,-0.0115457,-0.011006,-0.176384,-0.172568
8.28255,-0.0118014,-0.0112923,-0.175366,-0.171597
8.28355,-0.0120691,-0.0116023,-0.174351,-0.170631
8.28455,-0.0123485,-0.0119227,-0.17334,-0.169673
8.28555,-0.0126389,-0.0122413,-0.172338,-0.168733
8.28655,-0.0129403,-0.0125648,-0.171347,-0.167823
8.28755,-0.0132526,-0.0129017,-0.170374,-0.166944
8.28855,-0.0135756,-0.0132492,-0.169422,-0.166088
8.28955,-0.0139084,-0.0135988,-0.16849,-0.165256
8.29055,-0.0142487,-0.0139467,-0.167581,-0.164453
8.29155,-0.0145961,-0.0142924,-0.166693,-0.16367
8.29255,-0.014949,-0.0146332,-0.165831,-0.162911
8.29355,-0.0153068,-0.0149761,-0.164995,-0.162179
8.29455,-0.0156708,-0.0153407,-0.164184,-0.161482
8.29555,-0.0160432,-0.0157374,-0.163407,-0.160828
8.29655,-0.0164279,-0.0161669,-0.162661,-0.160205
8.29755,-0.0168258,-0.0166309,-0.161946,-0.159607
8.29866,-0.0172385,-0.0171257,-0.161265,-0.159048
8.29966,-0.0176674,-0.0176325,-0.160615,-0.158519
8.30066,-0.0181172,-0.0181358,-0.160002,-0.158019
8.30166,-0.0185965,-0.0186461,-0.159432,-0.157555
8.30266,-0.0191046,-0.019176,-0.1589,-0.157125
8.30366,-0.0196357,-0.0197221,-0.158404,-0.15673
8.30466,-0.0201815,-0.0202749,-0.157937,-0.156356
8.30566,-0.0207366,-0.0208291,-0.157496,-0.155989
8.30666,-0.0212977,-0.0213777,-0.157076,-0.155635
8.30766,-0.0218588,-0.0219126,-0.15667,-0.15529
8.30866,-0.0224186,-0.0224407,-0.156273,-0.154939
8.30966,-0.0229739,-0.022953,-0.155877,-0.154569
8.31073,-0.0235207,-0.0234458,-0.15548,-0.154187
8.31173,-0.0240614,-0.0239355,-0.155086,-0.153808
8.31273,-0.0245974,-0.0244086,-0.154691,-0.153424
8.31373,-0.0251313,-0.0248731,-0.154298,-0.153041
8.31473,-0.025665,-0.0253509,-0.153906,-0.152657
8.31573,-0.0261926,-0.0258135,-0.153508,-0.15225
8.31673,-0.0267097,-0.0262534,-0.153099,-0.151821
8.31773,-0.0272146,-0.0266943,-0.152676,-0.151379
8.31873,-0.0277052,-0.0271305,-0.152239,-0.150924
8.31973,-0.0281808,-0.0275572,-0.151789,-0.150453
8.32073,-0.0286414,-0.027976,-0.151321,-0.149962
8.32173,-0.0290862,-0.0283844,-0.150832,-0.149452
8.32273,-0.0295156,-0.0287843,-0.150322,-0.148919
8.32373,-0.0299293,-0.0291686,-0.14979,-0.148355
8.32473,-0.0303263,-0.0295305,-0.149236,-0.147768
8.32573,-0.0307067,-0.0298754,-0.148662,-0.147176
8.32673,-0.0310704,-0.0302011,-0.148072,-0.14658
8.32773,-0.0314164,-0.030505,-0.147466,-0.145968
8.32873,-0.0317449,-0.0307952,-0.146845,-0.145348
8.32973,-0.032056,-0.0310694,-0.146217,-0.144733
8.33073,-0.0323488,-0.0313246,-0.145585,-0.144121
8.33173,-0.0326241,-0.0315688,-0.144954,-0.143522
8.33273,-0.0328818,-0.0317993,-0.14433,-0.14294
8.33373,-0.0331214,-0.0320128,-0.143711,-0.14236
8.33473,-0.0333437,-0.0322171,-0.143099,-0.14179
8.33573,-0.033549,-0.0324092,-0.142498,-0.14123
8.33673,-0.0337368,-0.0325812,-0.141905,-0.140665
8.33773,-0.0339064,-0.0327365,-0.141322,-0.14011
8.33873,-0.0340573,-0.0328781,-0.140753,-0.139573
8.33973,-0.0341903,-0.0330007,-0.140189,-0.139034
8.34073,-0.0343053,-0.0331094,-0.139635,-0.138503
8.34173,-0.0344047,-0.0332216,-0.139091,-0.137986
8.34273,-0.0344902,-0.0333454,-0.138561,-0.137479
8.34373,-0.0345638,-0.0334803,-0.138046,-0.137001
8.34473,-0.0346294,-0.0336277,-0.137555,-0.136561
8.34573,-0.034689,-0.0337874,-0.137089,-0.136148
8.34673,-0.034746,-0.0339626,-0.136649,-0.13576
8.34773,-0.0348025,-0.0341477,-0.136235,-0.135395
8.34873,-0.0348588,-0.0343307,-0.135845,-0.135047
8.34973,-0.0349173,-0.0345125,-0.135483,-0.134723
8.35073,-0.0349786,-0.0346789,-0.135148,-0.134419
8.35173,-0.0350403,-0.0348252,-0.134843,-0.134148
8.35273,-0.035103,-0.0349701,-0.134575,-0.133932
8.35373,-0.0351668,-0.0350941,-0.134348,-0.133755
8.35473,-0.0352282,-0.0351822,-0.134157,-0.133605
8.35573,-0.0352881,-0.0352717,-0.134008,-0.133505
8.35673,-0.0353474,-0.0353675,-0.133902,-0.133444
8.35773,-0.0354049,-0.035442,-0.133839,-0.133411
8.35873,-0.0354597,-0.0355113,-0.133824,-0.133427
8.35973,-0.0355126,-0.0355813,-0.133862,-0.133506
8.36073,-0.0355603,-0.0356231,-0.133953,-0.133633
8.36197,-0.0356008,-0.0356449,-0.134098,-0.133821
8.36297,-0.0356404,-0.0356546,-0.134319,-0.134089
8.36397,-0.0356875,-0.0356468,-0.134627,-0.134427
8.36497,-0.0357596,-0.0356646,-0.135036,-0.134859
8.36597,-0.0358598,-0.035719,-0.13555,-0.135389
8.36697,-0.035972,-0.0357645,-0.136134,-0.135939
8.36797,-0.0360852,-0.0358145,-0.136771,-0.136477
8.36897,-0.0361924,-0.0358933,-0.137441,-0.137022
8.36997,-0.0362885,-0.0359793,-0.138138,-0.13758
8.37097,-0.0363694,-0.0360589,-0.138853,-0.138153
8.37197,-0.0364312,-0.0361225,-0.139579,-0.138742
8.37297,-0.0364725,-0.0361547,-0.140316,-0.139338
8.37397,-0.0364902,-0.0361419,-0.141056,-0.139932
8.37497,-0.0364825,-0.0360869,-0.141797,-0.140521
8.37597,-0.0364485,-0.0359999,-0.142538,-0.141111
8.37697,-0.0363872,-0.0358766,-0.143277,-0.141689
8.37797,-0.0362989,-0.0357172,-0.144005,-0.142251
8.37897,-0.0361834,-0.0355269,-0.144722,-0.142804
8.37997,-0.0360403,-0.0353084,-0.145426,-0.143338
8.38097,-0.0358697,-0.0350614,-0.146113,-0.143851
8.38197,-0.0356711,-0.034776,-0.146785,-0.144364
8.38297,-0.035444,-0.0344531,-0.147446,-0.144884
8.38397,-0.0351892,-0.0341059,-0.148097,-0.145406
8.38497,-0.0349075,-0.0337365,-0.14874,-0.145928
8.38597,-0.0345989,-0.0333402,-0.149372,-0.146448
8.38697,-0.0342634,-0.0329252,-0.149993,-0.146956
8.38797,-0.0339024,-0.032495,-0.150595,-0.147447
8.38898,-0.033517,-0.032043,-0.151181,-0.147923
8.38998,-0.0331084,-0.0315776,-0.151746,-0.148383
8.39098,-0.032679,-0.0311137,-0.152292,-0.148838
8.39198,-0.0322305,-0.0306492,-0.152823,-0.149296
8.39298,-0.0317649,-0.0301797,-0.153334,-0.149746
8.39398,-0.0312847,-0.029706,-0.153826,-0.150189
8.39498,-0.0307909,-0.0292276,-0.154297,-0.150628
8.39598,-0.0302853,-0.0287498,-0.154751,-0.151056
8.39698,-0.0297703,-0.0282732,-0.155191,-0.151486
8.39798,-0.029248,-0.027792,-0.155623,-0.151928
8.39898,-0.0287202,-0.0273183,-0.156045,-0.15238
8.39998,-0.0281907,-0.0268634,-0.156458,-0.152836
8.40098,-0.0276612,-0.0264156,-0.156864,-0.153282
8.40198,-0.0271329,-0.0259628,-0.157258,-0.15371
8.40298,-0.0266057,-0.0254997,-0.157642,-0.154136
8.40398,-0.0260771,-0.0250149,-0.158016,-0.154559
8.40498,-0.025546,-0.024503,-0.158373,-0.154962
8.40598,-0.0250119,-0.023968,-0.158716,-0.15536
8.40698,-0.0244757,-0.0234227,-0.159047,-0.155753
8.40798,-0.0239385,-0.0228859,-0.159365,-0.156136
8.40898,-0.0234,-0.0223555,-0.159672,-0.15652
8.40998,-0.0228579,-0.0218192,-0.159965,-0.1569
8.41098,-0.0223123,-0.0212647,-0.160246,-0.157267
8.41198,-0.0217622,-0.02068,-0.160512,-0.157615
8.41298,-0.0212062,-0.020081,-0.160763,-0.157946
8.41398,-0.0206462,-0.0194964,-0.160995,-0.158266
8.41498,-0.0200827,-0.0189163,-0.161208,-0.158562
8.41598,-0.0195155,-0.0183295,-0.161393,-0.158821
8.41698,-0.0189464,-0.0177551,-0.161548,-0.15905
8.41798,-0.0183775,-0.0171958,-0.161675,-0.159258
8.41898,-0.0178099,-0.0166437,-0.161772,-0.159439
8.41998,-0.017246,-0.016105,-0.161843,-0.159604
8.42098,-0.0166877,-0.0155822,-0.161889,-0.159757
8.42198,-0.0161362,-0.0150686,-0.161907,-0.159891
8.42298,-0.0155923,-0.0145588,-0.161901,-0.160003
8.42398,-0.0150565,-0.0140484,-0.161867,-0.16008
8.42498,-0.0145289,-0.0135343,-0.161801,-0.160121
8.42598,-0.0140095,-0.0130123,-0.161709,-0.160138
8.42698,-0.0134964,-0.0124784,-0.161587,-0.160125
8.42798,-0.0129885,-0.0119349,-0.161432,-0.160073
8.42898,-0.0124848,-0.0113767,-0.161246,-0.159995
8.42998,-0.011983,-0.0107995,-0.161028,-0.159885
8.43098,-0.0114826,-0.010219,-0.160778,-0.159741
8.43198,-0.0109838,-0.00964502,-0.160501,-0.159572
8.43298,-0.0104864,-0.00907383,-0.160198,-0.159382
8.43398,-0.00999142,-0.00850974,-0.159867,-0.159164
8.43498,-0.00949823,-0.00795478,-0.159505,-0.158907
8.43598,-0.00900649,-0.00740472,-0.15911,-0.158601
8.43698,-0.00851614,-0.00685373,-0.15868,-0.15825
8.43798,-0.00802682,-0.00629711,-0.158216,-0.157862
8.43898,-0.00753943,-0.00575003,-0.157719,-0.157441
8.43998,-0.0070564,-0.00523184,-0.15719,-0.156992
8.44098,-0.00658069,-0.00474123,-0.156631,-0.156512
8.44198,-0.00611377,-0.00427706,-0.15604,-0.155994
8.44298,-0.00565797,-0.00384979,-0.155417,-0.155441
8.44398,-0.00521663,-0.00345455,-0.154762,-0.154855
8.44498,-0.00479115,-0.00307348,-0.154082,-0.15424
8.44598,-0.00438293,-0.00271416,-0.153382,-0.153611
8.44698,-0.00399446,-0.00238524,-0.15267,-0.152986
8.44798,-0.00362553,-0.00207011,-0.151949,-0.152362
8.44898,-0.00327625,-0.00176887,-0.151223,-0.151731
8.44998,-0.00294919,-0.00148424,-0.150496,-0.151095
8.45098,-0.00264228,-0.00120781,-0.149774,-0.150458
8.45203,-0.00235596,-0.000959583,-0.14906,-0.149832
8.45305,-0.00209375,-0.000732983,-0.148365,-0.149239
8.45405,-0.00185345,-0.000493941,-0.147697,-0.148664
8.45505,-0.00163764,-0.000270038,-0.14706,-0.148117
8.45605,-0.00144787,-6.79661e-05,-0.146466,-0.147617
8.45705,-0.00127627,0.000143774,-0.145908,-0.147143
8.45805,-0.00112225,0.000336446,-0.145385,-0.146689
8.45905,-0.000984316,0.000485741,-0.144891,-0.146263
8.46005,-0.000859963,0.000596187,-0.144422,-0.145858
8.46105,-0.000750405,0.000662598,-0.143974,-0.145463
8.46205,-0.000653378,0.000703559,-0.143541,-0.145072
8.46305,-0.00057143,0.000740452,-0.143128,-0.144695
8.46405,-0.000501656,0.00076914,-0.142732,-0.14434
8.46524,-0.000442824,0.000784975,-0.142354,-0.144013
8.46624,-0.000396443,0.000798794,-0.142002,-0.143722
8.46724,-0.000367629,0.00083311,-0.141694,-0.143465
8.46824,-0.000368314,0.000865149,-0.141443,-0.143252
